created_at,count
2024-04-21 07:30:37 -0600,16
2024-04-21 07:40:29 -0600,14.5
2024-04-21 07:50:00 -0600,17
2024-04-21 08:04:51 -0600,16.5
2024-04-21 21:21:40 -0600,24
2024-04-21 23:00:42 -0600,20.5
2024-04-21 23:22:15 -0600,23
2024-04-21 23:31:11 -0600,24
2024-04-21 23:50:45 -0600,19.5
2024-04-22 00:01:11 -0600,17.5
2024-04-22 00:15:58 -0600,19
2024-04-22 00:22:58 -0600,20.5
2024-04-22 00:32:55 -0600,21
2024-04-22 00:44:58 -0600,20.5
2024-04-22 00:54:05 -0600,19
2024-04-22 01:06:58 -0600,21
2024-04-22 01:13:58 -0600,20.5
2024-04-22 01:21:20 -0600,21.5
2024-04-22 01:34:10 -0600,20
2024-04-22 01:40:58 -0600,17
2024-04-22 01:52:51 -0600,19
2024-04-22 02:03:18 -0600,20.5
2024-04-22 02:13:45 -0600,20
2024-04-22 02:23:40 -0600,20
2024-04-22 02:34:13 -0600,22
2024-04-22 02:40:58 -0600,20
2024-04-22 02:50:59 -0600,19
2024-04-22 03:03:02 -0600,20
2024-04-22 03:11:36 -0600,18.5
2024-04-22 03:21:08 -0600,19
2024-04-22 03:31:58 -0600,19
2024-04-22 03:45:58 -0600,17
2024-04-22 03:53:43 -0600,19.5
2024-04-22 04:05:58 -0600,18
2024-04-22 04:12:58 -0600,19
2024-04-22 04:23:58 -0600,19.5
2024-04-22 04:32:08 -0600,20
2024-04-22 04:42:46 -0600,16
2024-04-22 04:54:04 -0600,18
2024-04-22 05:02:26 -0600,17
2024-04-22 05:16:58 -0600,17.5
2024-04-22 05:23:58 -0600,19
2024-04-22 05:33:56 -0600,19
2024-04-22 05:41:29 -0600,19
2024-04-22 05:56:23 -0600,21
2024-04-22 06:06:58 -0600,19.5
2024-04-22 06:11:51 -0600,15.5
2024-04-22 06:24:41 -0600,15.5
2024-04-22 06:35:01 -0600,16.5
2024-04-22 06:41:34 -0600,19.5
2024-04-22 06:52:14 -0600,18.5
2024-04-22 07:06:58 -0600,13.5
2024-04-22 07:11:59 -0600,17
2024-04-22 07:24:19 -0600,19.5
2024-04-22 07:32:58 -0600,16.5
2024-04-22 07:45:28 -0600,17
2024-04-22 07:56:27 -0600,16
2024-04-22 08:01:15 -0600,19.5
2024-04-22 08:11:34 -0600,21
2024-04-22 08:32:21 -0600,19
2024-04-22 08:43:01 -0600,17
2024-04-22 08:51:21 -0600,16
2024-04-22 21:50:43 -0600,8.5
2024-04-23 02:18:28 -0600,18.5
2024-04-23 02:32:58 -0600,16.5
2024-04-23 02:38:51 -0600,17.5
2024-04-23 02:50:01 -0600,17
2024-04-23 02:59:01 -0600,17.5
2024-04-23 03:09:58 -0600,17.5
2024-04-23 03:23:58 -0600,17
2024-04-23 03:30:58 -0600,17
2024-04-23 03:37:57 -0600,18
2024-04-23 03:48:42 -0600,16
2024-04-23 03:59:01 -0600,17.5
2024-04-23 04:12:58 -0600,17.5
2024-04-23 04:20:58 -0600,19
2024-04-23 04:28:00 -0600,19
2024-04-23 04:38:21 -0600,18.5
2024-04-23 04:50:02 -0600,17
2024-04-23 04:59:01 -0600,17.5
2024-04-23 05:08:51 -0600,18.5
2024-04-23 05:18:23 -0600,19
2024-04-23 05:29:33 -0600,17
2024-04-23 05:39:37 -0600,15
2024-04-23 05:48:53 -0600,18.5
2024-04-23 05:58:07 -0600,18.5
2024-04-23 06:19:23 -0600,19
2024-04-23 06:30:00 -0600,18.5
2024-04-23 06:41:58 -0600,20
2024-04-23 06:49:53 -0600,18.5
2024-04-23 06:58:09 -0600,18.5
2024-04-23 07:13:58 -0600,18
2024-04-23 07:20:23 -0600,17.5
2024-04-23 07:34:58 -0600,17.5
2024-04-23 07:41:30 -0600,17
2024-04-23 07:50:00 -0600,17
2024-04-23 07:59:01 -0600,17
2024-04-24 00:11:04 -0600,29
2024-04-24 00:43:49 -0600,19
2024-04-24 00:57:06 -0600,18
2024-04-24 01:05:58 -0600,19.5
2024-04-24 01:14:17 -0600,20
2024-04-24 01:20:58 -0600,20
2024-04-24 01:34:58 -0600,19.5
2024-04-24 01:43:33 -0600,19.5
2024-04-24 01:54:26 -0600,17.5
2024-04-24 02:05:58 -0600,21.5
2024-04-24 02:11:58 -0600,20.5
2024-04-24 02:22:32 -0600,20
2024-04-24 02:34:58 -0600,18.5
2024-04-24 02:41:58 -0600,18
2024-04-24 02:57:16 -0600,18.5
2024-04-24 03:01:23 -0600,18.5
2024-04-24 03:12:35 -0600,18
2024-04-24 03:20:58 -0600,15.5
2024-04-24 03:32:32 -0600,17
2024-04-24 03:44:21 -0600,17.5
2024-04-24 03:57:39 -0600,16
2024-04-24 04:05:58 -0600,17
2024-04-24 04:12:58 -0600,14.5
2024-04-24 04:21:30 -0600,16.5
2024-04-24 04:31:11 -0600,17
2024-04-24 04:43:10 -0600,17.5
2024-04-24 04:50:59 -0600,19
2024-04-24 05:03:08 -0600,17
2024-04-24 05:11:25 -0600,18
2024-04-24 05:23:51 -0600,17.5
2024-04-24 05:31:58 -0600,16
2024-04-24 05:41:11 -0600,17.5
2024-04-24 05:57:10 -0600,16.5
2024-04-24 06:01:43 -0600,16
2024-04-24 06:13:58 -0600,18.5
2024-04-24 06:21:18 -0600,16.5
2024-04-24 06:35:01 -0600,18.5
2024-04-24 06:42:57 -0600,18
2024-04-24 06:51:06 -0600,17.5
2024-04-24 07:02:06 -0600,16.5
2024-04-25 00:51:08 -0600,25.5
2024-04-25 01:02:06 -0600,17
2024-04-25 01:15:58 -0600,17
2024-04-25 01:21:49 -0600,17.5
2024-04-25 01:34:58 -0600,20
2024-04-25 01:41:44 -0600,16.5
2024-04-25 01:53:55 -0600,19
2024-04-25 02:05:58 -0600,20
2024-04-25 02:12:26 -0600,33.5
2024-04-25 02:26:58 -0600,16.5
2024-04-25 02:33:25 -0600,18
2024-04-25 02:45:58 -0600,20.5
2024-04-25 02:56:31 -0600,17.5
2024-04-25 03:01:57 -0600,19.5
2024-04-25 03:11:37 -0600,20.5
2024-04-25 03:22:56 -0600,19.5
2024-04-25 03:34:47 -0600,21
2024-04-25 03:41:23 -0600,20
2024-04-25 03:50:54 -0600,18.5
2024-04-25 04:05:09 -0600,23.5
2024-04-25 04:14:03 -0600,17
2024-04-25 04:21:36 -0600,17
2024-04-25 04:33:55 -0600,19
2024-04-25 04:42:43 -0600,17
2024-04-25 04:52:50 -0600,17
2024-04-25 05:01:09 -0600,16.5
2024-04-25 05:11:29 -0600,18
2024-04-25 05:23:51 -0600,18.5
2024-04-25 05:34:58 -0600,18
2024-04-25 05:43:43 -0600,17.5
2024-04-25 05:57:05 -0600,15
2024-04-25 06:01:19 -0600,16
2024-04-25 06:12:58 -0600,16.5
2024-04-25 06:21:00 -0600,19.5
2024-04-25 06:35:00 -0600,19.5
2024-04-25 06:41:54 -0600,19.5
2024-04-25 06:54:47 -0600,19.5
2024-04-25 07:05:38 -0600,16
2024-04-25 07:11:53 -0600,15
2024-04-25 07:20:57 -0600,16.5
2024-04-25 07:41:10 -0600,19
2024-04-25 08:01:44 -0600,15
2024-04-25 21:31:19 -0600,22
2024-04-25 21:43:22 -0600,21.5
2024-04-25 23:23:04 -0600,22
2024-04-26 00:40:47 -0600,24
2024-04-26 01:02:02 -0600,28
2024-04-26 01:53:51 -0600,18
2024-04-26 02:00:58 -0600,17.5
2024-04-26 02:15:36 -0600,17.5
2024-04-26 02:25:46 -0600,18.5
2024-04-26 02:33:58 -0600,17.5
2024-04-26 02:42:24 -0600,16.5
2024-04-26 02:57:07 -0600,16
2024-04-26 03:02:36 -0600,18.5
2024-04-26 03:11:58 -0600,17
2024-04-26 03:24:20 -0600,18
2024-04-26 03:35:58 -0600,18.5
2024-04-26 03:43:01 -0600,18.5
2024-04-26 03:55:50 -0600,17
2024-04-26 04:04:49 -0600,20
2024-04-26 04:11:32 -0600,19
2024-04-26 04:20:59 -0600,20.5
2024-04-26 04:33:40 -0600,18
2024-04-26 04:45:12 -0600,15
2024-04-26 04:55:57 -0600,18.5
2024-04-26 05:04:09 -0600,18.5
2024-04-26 05:15:36 -0600,20
2024-04-26 05:24:36 -0600,17
2024-04-26 05:34:37 -0600,16.5
2024-04-26 05:45:58 -0600,18.5
2024-04-26 05:51:14 -0600,20.5
2024-04-26 06:06:58 -0600,17
2024-04-26 06:13:58 -0600,16.5
2024-04-26 06:21:07 -0600,16.5
2024-04-26 06:32:20 -0600,15.5
2024-04-26 06:46:58 -0600,19
2024-04-26 06:51:36 -0600,18.5
2024-04-26 07:01:08 -0600,17
2024-04-26 07:12:58 -0600,17
2024-04-26 07:23:50 -0600,17.5
2024-04-26 07:32:58 -0600,18
2024-04-26 07:44:00 -0600,24
2024-04-26 07:56:02 -0600,20
2024-04-26 08:03:28 -0600,17.5
2024-04-26 08:14:06 -0600,20
2024-04-26 08:23:32 -0600,19
2024-04-26 08:32:53 -0600,19
2024-04-26 08:42:16 -0600,17
2024-04-26 22:40:38 -0600,26
2024-04-26 22:52:48 -0600,24
2024-04-27 00:55:07 -0600,18
2024-04-27 01:02:25 -0600,19
2024-04-27 01:13:58 -0600,21
2024-04-27 01:23:43 -0600,21.5
2024-04-27 01:34:42 -0600,21
2024-04-27 01:43:23 -0600,21.5
2024-04-27 01:55:08 -0600,21
2024-04-27 02:05:58 -0600,18.5
2024-04-27 02:14:58 -0600,18.5
2024-04-27 02:21:59 -0600,17.5
2024-04-27 02:30:55 -0600,17.5
2024-04-27 02:44:58 -0600,15.5
2024-04-27 02:52:28 -0600,16.5
2024-04-27 03:01:24 -0600,20
2024-04-27 03:12:30 -0600,19
2024-04-27 03:23:20 -0600,20.5
2024-04-27 03:31:21 -0600,21
2024-04-27 03:42:14 -0600,19
2024-04-27 03:50:55 -0600,20.5
2024-04-27 04:00:56 -0600,18
2024-04-27 04:16:58 -0600,19.5
2024-04-27 04:23:58 -0600,20.5
2024-04-27 04:35:04 -0600,20.5
2024-04-27 04:41:58 -0600,20
2024-04-27 04:55:48 -0600,20
2024-04-27 05:03:11 -0600,20.5
2024-04-27 05:11:00 -0600,16.5
2024-04-27 05:22:58 -0600,17
2024-04-27 05:39:49 -0600,15
2024-04-27 05:42:17 -0600,16
2024-04-27 05:54:47 -0600,19
2024-04-27 06:06:58 -0600,17.5
2024-04-27 06:11:03 -0600,17
2024-04-27 06:22:58 -0600,19.5
2024-04-27 06:34:26 -0600,18
2024-04-27 06:45:01 -0600,14.5
2024-04-27 06:51:42 -0600,20.5
2024-04-27 07:03:39 -0600,16
2024-04-27 07:13:46 -0600,19.5
2024-04-27 22:46:33 -0600,22.5
2024-04-28 01:18:11 -0600,24.5
2024-04-28 01:26:12 -0600,24
2024-04-28 01:35:58 -0600,19
2024-04-28 01:45:27 -0600,18.5
2024-04-28 01:57:09 -0600,19
2024-04-28 02:11:58 -0600,19
2024-04-28 02:18:58 -0600,20
2024-04-28 02:28:58 -0600,20.5
2024-04-28 02:36:58 -0600,19.5
2024-04-28 02:48:20 -0600,17.5
2024-04-28 02:56:59 -0600,21.5
2024-04-28 03:08:07 -0600,19.5
2024-04-28 03:17:37 -0600,18
2024-04-28 03:25:58 -0600,20.5
2024-04-28 03:37:58 -0600,20.5
2024-04-28 03:48:11 -0600,20
2024-04-28 03:57:21 -0600,19
2024-04-28 04:05:58 -0600,17
2024-04-28 04:19:33 -0600,17
2024-04-28 04:26:54 -0600,17
2024-04-28 04:37:29 -0600,19
2024-04-28 04:47:22 -0600,18
2024-04-28 04:59:01 -0600,18
2024-04-28 05:08:58 -0600,17
2024-04-28 05:15:58 -0600,18
2024-04-28 05:25:58 -0600,17.5
2024-04-28 05:38:51 -0600,17.5
2024-04-28 05:47:27 -0600,18.5
2024-04-28 05:56:56 -0600,17.5
2024-04-28 06:09:58 -0600,17
2024-04-28 06:18:17 -0600,18.5
2024-04-28 06:30:00 -0600,17
2024-04-28 06:38:01 -0600,18.5
2024-04-28 06:46:58 -0600,18.5
2024-04-28 06:59:01 -0600,17.5
2024-04-28 07:07:24 -0600,17
2024-04-28 07:20:57 -0600,16.5
2024-04-28 07:26:01 -0600,17.5
2024-04-28 07:35:50 -0600,17.5
2024-04-28 07:47:52 -0600,15.5
2024-04-28 07:59:01 -0600,16.5
2024-04-28 08:05:58 -0600,17
2024-04-28 08:17:52 -0600,15.5
2024-04-28 08:26:30 -0600,15
2024-04-28 21:50:36 -0600,31.5
2024-04-28 22:00:37 -0600,20.5
2024-04-28 22:40:39 -0600,19.5
2024-04-29 00:39:32 -0600,26.5
2024-04-29 00:50:23 -0600,21
2024-04-29 01:00:04 -0600,28.5
2024-04-29 01:09:32 -0600,22
2024-04-29 01:19:55 -0600,21
2024-04-29 01:29:48 -0600,20.5
2024-04-29 01:52:36 -0600,17.5
2024-04-29 02:02:11 -0600,19.5
2024-04-29 02:10:17 -0600,17.5
2024-04-29 02:22:43 -0600,18.5
2024-04-29 02:30:33 -0600,17
2024-04-29 02:39:58 -0600,17
2024-04-29 02:50:01 -0600,17.5
2024-04-29 03:00:02 -0600,18.5
2024-04-29 03:09:58 -0600,17
2024-04-29 03:19:27 -0600,18
2024-04-29 03:32:58 -0600,19
2024-04-29 03:40:15 -0600,18
2024-04-29 03:50:01 -0600,19.5
2024-04-29 04:03:44 -0600,19.5
2024-04-29 04:09:58 -0600,19
2024-04-29 04:20:24 -0600,18
2024-04-29 04:29:31 -0600,18.5
2024-04-29 04:39:31 -0600,16.5
2024-04-29 04:50:01 -0600,17
2024-04-29 05:04:01 -0600,18
2024-04-29 05:10:58 -0600,19
2024-04-29 05:22:40 -0600,18
2024-04-29 05:30:08 -0600,18
2024-04-29 05:43:04 -0600,15.5
2024-04-29 05:49:45 -0600,15.5
2024-04-29 06:00:00 -0600,20.5
2024-04-29 06:12:01 -0600,19
2024-04-29 06:19:42 -0600,19
2024-04-29 21:50:47 -0600,10
2024-04-29 22:41:19 -0600,20.5
2024-04-29 22:50:41 -0600,24.5
2024-04-29 23:01:33 -0600,22
2024-04-30 00:40:58 -0600,23.5
2024-04-30 00:55:21 -0600,20.5
2024-04-30 01:05:58 -0600,17.5
2024-04-30 01:12:58 -0600,18
2024-04-30 01:23:05 -0600,18
2024-04-30 01:33:58 -0600,18.5
2024-04-30 01:41:04 -0600,18
2024-04-30 01:56:41 -0600,18.5
2024-04-30 02:01:43 -0600,22
2024-04-30 02:16:05 -0600,18
2024-04-30 02:22:44 -0600,19
2024-04-30 02:33:58 -0600,18
2024-04-30 02:44:28 -0600,18
2024-04-30 02:52:50 -0600,17.5
2024-04-30 03:05:02 -0600,20.5
2024-04-30 03:16:58 -0600,17.5
2024-04-30 03:21:07 -0600,20.5
2024-04-30 03:33:58 -0600,17
2024-04-30 03:41:17 -0600,18
2024-04-30 03:53:37 -0600,19.5
2024-04-30 04:01:57 -0600,19.5
2024-04-30 04:15:58 -0600,20.5
2024-04-30 04:22:58 -0600,19.5
2024-04-30 04:32:03 -0600,20
2024-04-30 04:42:08 -0600,20
2024-04-30 04:57:15 -0600,18.5
2024-04-30 05:01:51 -0600,19
2024-04-30 05:11:23 -0600,16
2024-04-30 05:23:33 -0600,18.5
2024-04-30 05:31:50 -0600,21
2024-04-30 05:44:58 -0600,17.5
2024-04-30 05:53:11 -0600,18
2024-04-30 06:05:07 -0600,19
2024-04-30 06:14:18 -0600,19
2024-04-30 06:21:41 -0600,19
2024-04-30 06:31:44 -0600,17
2024-05-01 00:44:45 -0600,25
2024-05-01 00:55:09 -0600,25
2024-05-01 01:04:35 -0600,22.5
2024-05-01 01:17:58 -0600,22.5
2024-05-01 01:22:55 -0600,19.5
2024-05-01 01:34:06 -0600,19
2024-05-01 01:44:56 -0600,18
2024-05-01 01:53:09 -0600,21.5
2024-05-01 02:07:36 -0600,20
2024-05-01 02:13:58 -0600,20
2024-05-01 02:22:54 -0600,16.5
2024-05-01 02:36:58 -0600,18
2024-05-01 02:44:19 -0600,19.5
2024-05-01 02:53:20 -0600,20
2024-05-01 03:05:41 -0600,16.5
2024-05-01 03:13:42 -0600,18
2024-05-01 03:23:37 -0600,20
2024-05-01 03:35:34 -0600,18.5
2024-05-01 03:47:58 -0600,18
2024-05-01 03:53:38 -0600,17
2024-05-01 04:03:39 -0600,17
2024-05-01 04:15:58 -0600,18
2024-05-01 04:24:00 -0600,16.5
2024-05-01 04:35:04 -0600,19
2024-05-01 04:44:43 -0600,18.5
2024-05-01 04:54:16 -0600,19
2024-05-01 05:05:57 -0600,17.5
2024-05-01 05:13:05 -0600,18
2024-05-01 05:24:58 -0600,16
2024-05-01 05:33:03 -0600,18
2024-05-01 05:47:16 -0600,15.5
2024-05-01 05:53:30 -0600,19
2024-05-01 06:03:25 -0600,18
2024-05-01 06:13:05 -0600,17
2024-05-03 09:51:41 -0600,24
2024-05-03 10:41:50 -0600,20.5
2024-05-03 10:53:34 -0600,16.5
2024-05-03 11:00:46 -0600,17.5
2024-05-03 11:40:54 -0600,19.5
2024-05-03 11:54:58 -0600,14.5
2024-05-03 12:06:58 -0600,15
2024-05-03 12:13:58 -0600,16.5
2024-05-03 12:26:58 -0600,17
2024-05-03 12:30:59 -0600,17.5
2024-05-03 12:42:58 -0600,17
2024-05-03 12:53:02 -0600,19
2024-05-03 13:05:23 -0600,16
2024-05-03 13:10:55 -0600,18.5
2024-05-03 13:26:24 -0600,19
2024-05-03 13:33:06 -0600,19
2024-05-03 13:41:25 -0600,17
2024-05-03 13:56:41 -0600,16
2024-05-03 14:03:58 -0600,17.5
2024-05-03 14:16:58 -0600,19.5
2024-05-03 14:27:04 -0600,16.5
2024-05-03 14:31:53 -0600,17.5
2024-05-03 14:43:58 -0600,15
2024-05-03 14:53:58 -0600,19
2024-05-03 15:03:38 -0600,18
2024-05-03 15:11:40 -0600,19
2024-05-03 15:26:53 -0600,20
2024-05-03 15:35:58 -0600,18
2024-05-03 15:42:08 -0600,19
2024-05-03 15:50:56 -0600,18
2024-05-03 16:00:57 -0600,16
2024-05-03 16:21:01 -0600,15
2024-05-03 16:31:20 -0600,19.5
2024-05-03 16:42:26 -0600,22.5
2024-05-03 16:51:27 -0600,17.5
2024-05-03 17:11:22 -0600,21
2024-05-03 18:11:04 -0600,20
2024-05-03 18:21:52 -0600,21
2024-05-04 11:21:26 -0600,27.5
2024-05-04 12:23:21 -0600,23.5
2024-05-04 12:30:44 -0600,22
2024-05-04 12:44:23 -0600,22.5
2024-05-04 12:50:58 -0600,19.5
2024-05-04 13:00:46 -0600,19.5
2024-05-04 13:14:53 -0600,19
2024-05-04 13:25:55 -0600,18
2024-05-04 13:31:00 -0600,18
2024-05-04 13:41:25 -0600,23
2024-05-04 13:52:58 -0600,16
2024-05-04 14:01:43 -0600,17
2024-05-04 14:15:53 -0600,19
2024-05-04 14:22:19 -0600,20
2024-05-04 14:31:03 -0600,22
2024-05-04 14:41:55 -0600,21.5
